Country,Country_Code,Region,Income_Group,Year,Internet_Usage_Pct,Household_Internet_Access_Pct,Smartphone_Adoption_Pct,Mobile_Subscriptions_per_100,Fixed_Broadband_per_100,Avg_Fixed_Download_Speed_Mbps,Avg_Mobile_Download_Speed_Mbps,Network_Coverage_4G_Pct,Availability_5G_Pct,Broadband_Monthly_Cost_USD,Mobile_Data_Cost_per_GB_USD,Connectivity_Cost_Pct_Income,Digital_Literacy_Pct,Urbanization_Pct,Population_Millions
Mongolia,MNG,East Asia & Pacific,Lower-Middle Income,2019,61.7,47.14,67.13,78.94,18.53,26.5,29.47,83.85,0.0,19.39,1.85,6.78,81.75,54.14,3.43
Mongolia,MNG,East Asia & Pacific,Lower-Middle Income,2020,62.73,47.24,67.82,79.04,19.12,25.28,29.86,85.29,0.0,18.53,1.8,6.46,81.87,54.44,3.45
Mongolia,MNG,East Asia & Pacific,Lower-Middle Income,2021,64.9,49.44,70.38,83.47,18.97,31.36,31.48,86.93,0.0,19.27,1.74,6.34,82.05,54.81,3.48
Mongolia,MNG,East Asia & Pacific,Lower-Middle Income,2022,65.05,52.42,70.72,85.07,19.7,31.95,34.65,86.59,2.29,17.78,1.56,6.34,82.26,54.91,3.51
Mongolia,MNG,East Asia & Pacific,Lower-Middle Income,2023,65.78,52.6,73.47,85.26,20.64,32.63,35.12,88.17,6.62,16.69,1.51,6.32,82.46,55.3,3.54
Mongolia,MNG,East Asia & Pacific,Lower-Middle Income,2024,68.24,55.07,74.22,86.33,21.05,33.97,36.77,89.4,7.88,17.62,1.5,5.78,82.72,55.56,3.56
Mongolia,MNG,East Asia & Pacific,Lower-Middle Income,2025,71.49,54.63,76.82,90.11,21.58,34.67,38.37,89.11,11.67,18.94,1.34,5.48,82.84,55.77,3.59
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2018,53.32,52.14,46.2,86.91,7.49,52.26,31.92,72.57,0.0,27.66,4.63,3.87,77.83,49.12,16.8
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2019,55.72,53.68,49.36,88.05,7.22,53.72,33.84,72.99,0.0,27.32,4.51,4.02,77.96,49.47,16.93
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2020,58.61,55.97,49.69,88.98,7.88,61.41,36.95,74.07,0.0,26.36,4.33,3.37,78.1,49.87,17.07
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2021,59.8,55.67,51.84,89.05,8.47,65.2,37.61,75.68,0.46,25.95,4.11,3.86,78.43,50.26,17.2
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2022,59.46,57.35,52.78,91.42,9.6,67.75,40.56,75.98,2.53,26.68,4.03,3.35,78.73,50.54,17.34
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2023,62.81,58.05,57.62,96.15,10.1,72.72,41.71,77.22,5.91,24.33,3.83,3.23,78.79,50.59,17.47
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2024,62.38,60.05,56.48,99.9,10.75,,44.63,78.72,8.24,24.02,3.79,3.38,79.08,50.92,17.61
Cambodia,KHM,East Asia & Pacific,Lower-Middle Income,2025,63.93,62.55,59.37,98.51,11.44,80.82,46.76,79.3,11.3,24.83,3.47,3.08,79.32,51.33,17.74
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2018,51.12,35.93,66.07,109.64,13.12,43.92,42.39,79.4,0.0,19.16,3.39,6.48,73.64,56.96,7.5
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2019,52.61,35.76,67.54,110.55,13.85,44.84,47.55,80.81,0.0,17.87,3.17,6.17,73.63,57.36,7.56
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2020,54.18,38.52,70.28,109.72,13.91,49.57,49.1,82.59,0.0,19.45,3.02,6.0,73.85,57.61,7.62
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2021,55.64,39.61,71.0,113.35,15.05,52.55,50.53,83.28,0.0,18.74,2.88,5.76,74.0,58.02,7.68
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2022,58.37,41.39,73.28,117.55,15.45,57.78,53.97,84.9,2.95,17.27,2.86,5.63,74.22,58.2,7.74
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2023,58.18,41.1,73.35,118.74,15.98,63.44,57.43,85.89,5.12,17.62,2.64,5.43,74.43,58.47,7.8
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2024,60.59,43.12,75.97,119.88,17.08,62.84,60.34,86.26,8.51,,2.5,5.37,,58.92,7.86
Laos,LAO,East Asia & Pacific,Lower-Middle Income,2025,61.93,46.19,77.33,122.11,17.1,68.73,63.28,86.97,11.97,17.36,2.38,5.13,74.68,59.31,7.92
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2018,62.86,63.02,54.47,76.68,19.13,48.07,18.09,86.63,0.0,39.04,2.98,6.48,72.73,34.0,54.2
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2019,62.65,64.7,54.39,79.74,19.82,54.26,20.11,87.77,0.0,37.88,2.87,6.12,73.03,34.17,54.63
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2020,65.46,67.02,55.27,79.19,20.8,54.33,19.03,87.78,0.0,36.99,2.87,5.92,73.2,34.43,55.07
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2021,67.59,67.94,58.62,82.97,20.98,64.74,23.03,87.91,0.26,35.85,2.67,5.82,73.48,34.72,55.5
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2022,68.24,68.99,61.55,82.96,22.54,65.82,23.59,89.57,1.59,35.51,2.58,5.43,73.66,35.06,55.93
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2023,69.69,70.71,62.66,88.22,22.32,68.75,24.52,92.31,5.09,34.0,2.38,5.57,73.7,35.29,56.37
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2024,71.81,73.2,63.71,87.2,22.84,72.45,25.44,91.68,7.3,33.08,2.33,5.33,74.14,35.65,56.8
Myanmar,MMR,East Asia & Pacific,Lower-Middle Income,2025,71.38,75.09,66.8,88.3,23.48,78.04,27.0,93.14,12.31,32.12,2.1,4.98,74.18,35.93,57.24
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2018,66.89,82.01,63.65,105.47,23.11,81.73,77.1,86.98,0.0,31.65,2.92,2.51,83.65,66.54,0.9
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2019,68.15,82.55,63.08,109.5,23.61,87.0,78.95,88.45,0.0,29.59,2.55,2.68,84.02,66.74,0.91
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2020,69.23,83.22,64.4,111.74,24.34,88.58,86.23,88.91,0.0,,2.43,2.54,84.07,67.05,0.91
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2021,71.22,86.2,67.32,112.57,25.25,101.94,91.96,88.85,7.29,29.01,2.63,2.69,84.37,67.39,0.92
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2022,72.56,88.53,67.2,112.34,26.05,108.13,96.27,91.84,13.46,27.12,2.13,2.14,84.55,67.74,0.93
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2023,74.22,89.32,70.36,115.54,26.16,108.85,102.12,91.84,19.48,26.08,2.23,2.4,84.8,67.84,0.94
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2024,76.15,91.02,70.68,118.07,27.36,117.75,109.3,93.53,22.29,25.83,1.99,2.22,85.06,68.17,0.94
Fiji,FJI,East Asia & Pacific,Upper-Middle Income,2025,77.83,92.76,72.65,118.79,27.51,128.68,112.99,94.1,28.6,24.63,1.89,2.09,85.42,68.55,0.95
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2018,35.73,39.39,55.61,89.27,17.84,32.74,31.34,78.12,0.0,16.66,3.78,4.11,88.07,36.94,10.1
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2019,38.27,41.02,55.43,89.49,18.58,31.31,34.81,79.29,0.0,16.2,3.65,3.97,88.21,37.36,10.18
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2020,39.62,44.04,58.33,93.04,19.81,36.57,35.12,80.54,0.0,16.06,3.37,3.92,88.47,37.52,10.26
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2021,41.64,43.73,57.71,95.09,20.33,39.02,40.43,81.66,0.12,15.32,3.12,3.74,88.75,37.92,10.34
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2022,41.24,46.4,60.08,96.44,21.03,43.15,39.74,82.12,3.26,14.63,3.13,3.68,88.7,38.23,10.42
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2023,44.59,47.22,62.69,98.85,21.47,42.9,40.21,82.82,5.01,14.27,2.87,3.67,88.87,38.5,10.5
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2024,46.8,49.78,63.84,100.77,22.73,43.91,44.04,84.07,7.41,13.76,2.75,3.47,89.16,38.84,10.58
Papua New Guinea,PNG,East Asia & Pacific,Lower-Middle Income,2025,47.36,,65.81,100.04,23.46,48.83,48.15,85.7,10.36,15.25,2.6,3.4,89.49,39.16,10.67
Brunei,BRN,East Asia & Pacific,High Income,2018,87.14,83.26,95.1,135.25,42.08,91.68,117.22,95.21,0.0,56.29,0.69,0.71,90.31,84.24,0.45
Brunei,BRN,East Asia & Pacific,High Income,2019,88.64,86.43,98.44,135.74,42.85,100.8,125.6,95.81,0.0,55.48,0.59,0.93,90.7,84.57,0.45
Brunei,BRN,East Asia & Pacific,High Income,2020,90.18,87.69,99.0,141.04,43.24,109.3,134.32,98.08,11.87,54.82,0.54,0.7,90.84,84.93,0.46
Brunei,BRN,East Asia & Pacific,High Income,2021,91.67,88.28,99.0,140.78,43.32,115.49,142.06,96.89,23.67,53.18,0.63,0.64,91.02,85.11,0.46
Brunei,BRN,East Asia & Pacific,High Income,2022,93.58,88.47,99.0,141.38,44.25,127.29,147.92,98.21,33.88,49.93,0.42,0.87,91.12,85.65,0.46
Brunei,BRN,East Asia & Pacific,High Income,2023,95.14,91.35,99.0,143.31,45.0,132.77,159.54,99.86,42.02,50.23,0.45,0.69,91.44,85.77,0.47
Brunei,BRN,East Asia & Pacific,High Income,2024,97.14,93.83,99.0,145.45,46.02,139.65,168.63,99.9,56.5,48.72,0.5,0.74,91.46,86.06,0.47
Brunei,BRN,East Asia & Pacific,High Income,2025,97.47,93.15,99.0,148.62,45.76,144.92,174.8,99.9,67.68,49.85,0.58,0.52,91.96,86.45,0.48
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2018,50.86,36.12,62.37,89.95,12.23,32.43,27.64,77.02,0.0,20.71,1.79,7.63,87.48,44.81,1.3
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2019,51.78,38.23,65.42,90.81,13.74,33.6,28.41,78.59,0.0,20.11,1.73,7.38,87.78,44.99,1.31
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2020,52.14,38.4,66.64,93.56,13.66,39.87,31.82,78.0,0.0,18.86,1.63,7.15,87.84,45.3,1.32
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2021,54.87,40.52,68.7,96.21,14.29,45.28,30.76,79.13,0.77,17.66,1.48,6.96,87.99,45.58,1.33
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2022,56.9,43.55,69.72,100.51,14.65,44.98,32.97,80.88,2.6,18.37,1.43,6.8,88.36,45.86,1.34
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2023,57.24,44.18,70.6,98.6,14.9,51.92,37.32,81.91,7.11,18.65,1.37,6.66,88.68,46.12,1.35
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2024,58.31,43.44,71.72,100.56,16.01,51.13,39.93,82.43,8.59,16.33,1.31,6.42,88.61,46.42,1.36
Timor-Leste,TLS,East Asia & Pacific,Lower-Middle Income,2025,60.62,47.69,76.78,102.47,17.3,49.71,39.55,83.35,10.83,17.76,1.23,5.83,88.79,46.85,1.37
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2018,40.35,54.04,51.74,73.63,6.03,45.07,33.06,62.8,0.0,22.29,1.94,6.85,62.46,35.53,0.2
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2019,41.46,55.78,52.85,72.78,6.82,48.97,37.12,62.95,0.0,21.01,1.9,6.49,62.59,36.02,0.2
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2020,43.76,57.65,54.13,76.73,8.09,50.41,36.77,64.91,0.0,21.38,1.72,6.27,63.16,36.09,0.2
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2021,45.34,59.46,54.68,77.62,8.76,55.77,40.17,66.45,0.68,20.23,1.76,6.45,63.03,36.48,0.2
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2022,46.56,61.62,60.64,79.0,8.89,58.73,43.31,66.85,2.73,20.54,1.71,5.76,63.34,36.74,0.21
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2023,47.43,63.7,62.26,82.67,9.74,62.51,47.64,66.24,5.6,19.14,1.55,5.91,63.53,37.01,0.21
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2024,49.85,63.02,59.97,86.54,10.23,65.37,50.56,68.79,9.33,20.16,1.36,5.61,63.9,37.26,0.21
Samoa,WSM,East Asia & Pacific,Lower-Middle Income,2025,51.63,65.6,61.8,86.02,10.6,68.66,50.29,69.91,11.94,18.21,1.25,5.3,64.01,37.61,0.21
Chile,CHL,Latin America & Caribbean,High Income,2018,95.16,84.48,87.89,124.15,32.05,229.15,115.7,98.5,0.0,54.08,1.04,1.59,92.03,79.61,19.5
Chile,CHL,Latin America & Caribbean,High Income,2019,95.49,85.52,91.32,126.76,32.45,248.04,123.37,99.28,2.67,53.59,1.09,1.52,92.0,80.01,19.66
Chile,CHL,Latin America & Caribbean,High Income,2020,97.85,89.57,92.57,127.5,32.85,263.76,129.84,99.9,11.85,53.49,1.13,1.28,92.4,80.32,19.81
Chile,CHL,Latin America & Caribbean,High Income,2021,98.8,90.64,93.85,130.5,33.93,283.26,140.1,99.9,20.93,50.89,0.8,1.46,92.72,80.47,19.97
Chile,CHL,Latin America & Caribbean,High Income,2022,99.5,91.09,97.56,133.51,34.72,299.06,146.09,99.9,32.5,49.96,0.94,1.33,92.94,80.86,20.12
Chile,CHL,Latin America & Caribbean,High Income,2023,99.5,93.05,98.22,131.99,34.59,322.06,153.74,99.9,41.9,48.29,0.83,1.22,92.89,81.11,20.28
Chile,CHL,Latin America & Caribbean,High Income,2024,99.5,94.82,98.21,137.21,35.38,334.18,162.24,99.9,58.96,46.34,0.64,1.27,93.29,81.43,20.44
Chile,CHL,Latin America & Caribbean,High Income,2025,99.5,96.14,99.0,137.8,36.43,349.88,171.86,99.9,69.54,45.68,0.7,0.97,93.44,81.73,20.59
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2018,81.05,63.41,63.18,100.08,16.52,52.19,59.6,89.27,0.0,44.76,2.94,2.4,84.35,64.17,214.3
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2019,84.0,61.94,64.12,102.21,17.29,59.76,63.37,87.88,0.0,43.56,2.8,2.34,84.61,64.34,216.01
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2020,83.69,65.19,68.59,106.93,16.81,62.86,69.98,90.19,0.03,44.25,2.77,2.38,84.79,64.77,217.73
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2021,85.57,66.78,67.21,105.87,18.66,68.0,69.37,89.76,5.79,43.03,2.59,1.99,84.95,65.08,219.44
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2022,88.46,69.69,69.76,109.64,19.0,68.38,76.76,91.82,9.08,40.83,2.43,2.03,85.17,65.33,221.16
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2023,89.2,69.51,73.11,108.47,19.72,77.93,78.52,93.02,16.55,40.09,2.52,2.17,85.45,65.5,222.87
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2024,90.45,72.0,73.74,111.0,20.21,77.98,80.89,93.46,24.29,38.34,2.28,1.84,85.52,66.05,224.59
Brazil,BRA,Latin America & Caribbean,Upper-Middle Income,2025,91.96,72.17,75.79,114.87,20.94,86.79,84.57,94.98,27.98,38.56,2.15,2.26,85.8,66.24,226.3
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2018,75.06,69.23,76.75,107.36,26.73,71.47,43.3,94.89,0.0,40.56,1.0,3.86,88.09,80.61,127.5
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2019,75.46,69.57,76.24,112.65,26.36,79.07,46.11,96.68,0.0,42.03,1.17,3.38,88.46,80.82,128.52
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2020,77.07,71.51,78.35,112.16,26.52,82.07,47.61,96.66,0.0,40.04,1.03,3.67,88.8,81.22,129.54
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2021,78.38,73.08,80.54,115.35,27.66,92.8,53.01,97.84,3.55,37.24,1.03,3.26,88.93,81.43,130.56
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2022,79.22,73.4,81.46,116.77,27.85,97.76,53.37,99.15,13.91,37.01,0.91,3.4,89.01,81.82,131.58
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2023,81.6,76.77,83.61,119.96,28.64,102.82,57.6,99.9,17.76,37.51,0.68,3.34,89.28,82.15,132.6
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2024,80.87,77.17,86.07,120.64,29.22,109.37,61.2,99.9,25.82,36.64,0.87,3.06,89.58,82.44,133.62
Mexico,MEX,Latin America & Caribbean,Upper-Middle Income,2025,83.39,78.49,87.89,123.67,30.5,116.57,63.98,99.9,28.23,35.43,0.67,3.12,89.65,82.56,134.64
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2018,78.95,72.64,62.42,103.34,25.76,90.31,40.09,84.41,0.0,44.28,3.44,2.84,82.84,60.85,45.8
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2019,80.03,73.47,63.33,104.19,26.65,93.58,44.86,85.01,0.0,43.11,3.27,2.99,83.1,61.22,46.17
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2020,81.29,75.11,64.81,105.27,26.74,104.04,47.43,86.62,0.29,41.81,3.21,2.48,83.15,61.19,46.53
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2021,82.65,75.74,67.78,109.48,27.43,102.64,49.82,87.15,7.22,42.18,3.13,2.68,83.49,61.55,46.9
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2022,85.64,78.39,68.35,110.27,28.03,116.08,52.12,87.97,13.77,38.57,2.73,2.76,83.57,61.88,47.27
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2023,86.39,80.3,73.18,114.69,28.47,124.33,56.51,88.94,16.64,39.4,2.74,2.42,83.84,62.29,47.63
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2024,88.23,81.34,72.08,115.59,29.87,124.69,58.65,89.1,23.42,38.17,2.6,2.24,84.01,62.57,48.0
Argentina,ARG,Latin America & Caribbean,Upper-Middle Income,2025,89.42,84.22,74.44,114.82,29.76,134.36,61.33,90.92,29.97,36.89,2.55,2.23,84.22,62.99,48.36
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2018,59.46,84.92,64.98,117.55,21.8,76.65,62.03,94.8,0.0,27.53,0.7,2.17,95.38,80.08,51.5
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2019,61.94,85.3,68.16,121.06,22.08,88.33,66.5,93.85,0.0,24.9,0.75,1.6,95.47,80.42,51.91
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2020,61.89,86.81,67.71,120.59,21.31,97.58,70.39,96.21,0.58,24.62,0.69,1.79,95.85,80.57,52.32
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2021,63.01,89.91,70.01,120.89,22.34,98.26,76.07,97.14,0.82,24.17,0.65,1.56,95.86,80.97,52.74
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2022,64.43,90.17,71.56,122.27,23.07,108.92,79.11,97.11,10.79,24.29,0.57,1.72,96.04,81.07,53.15
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2023,66.59,92.59,72.59,126.21,23.78,115.21,83.81,98.24,16.94,23.42,0.68,1.72,96.21,81.4,53.56
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2024,65.85,93.84,73.89,128.14,24.41,119.94,87.04,99.6,22.69,22.67,0.67,1.61,96.53,81.66,53.97
Colombia,COL,Latin America & Caribbean,Upper-Middle Income,2025,69.33,95.29,76.17,130.17,25.69,128.65,91.03,99.9,31.09,21.4,0.54,1.43,96.59,82.13,54.38
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2018,74.09,76.87,77.58,99.74,33.03,69.73,47.6,88.68,0.0,20.57,1.08,3.53,81.38,71.33,33.7
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2019,74.03,79.41,77.8,101.26,33.03,79.0,49.34,90.23,0.0,19.59,0.93,3.28,81.65,71.54,33.97
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2020,76.52,80.68,79.5,103.6,32.94,83.12,54.32,90.56,0.6,19.87,1.21,2.92,81.83,71.9,34.24
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2021,78.02,81.91,80.0,103.97,33.84,86.0,58.4,92.62,7.6,,1.08,2.97,82.16,72.18,34.51
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2022,79.6,83.74,83.54,105.84,35.38,90.68,61.32,93.65,15.14,19.24,0.96,3.01,82.23,72.55,34.78
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2023,80.91,85.23,85.26,109.44,35.78,103.71,64.27,93.94,18.67,20.13,0.94,3.16,82.48,72.78,35.05
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2024,82.86,85.15,86.62,111.54,36.37,106.34,68.4,95.36,22.1,18.59,0.9,2.7,82.43,73.19,35.32
Peru,PER,Latin America & Caribbean,Upper-Middle Income,2025,84.49,86.67,87.83,113.95,36.46,111.14,70.6,95.82,31.66,16.35,0.8,2.79,82.98,73.31,35.59
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2018,64.61,71.1,66.69,107.41,29.56,61.96,57.65,88.8,0.0,38.91,3.22,3.44,83.64,52.96,17.8
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2019,65.76,72.09,70.53,110.22,29.4,68.13,61.3,88.15,0.0,37.77,3.18,3.39,83.88,53.24,17.94
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2020,67.59,75.47,72.07,113.97,30.06,72.82,64.6,91.19,0.46,36.77,2.99,3.07,84.1,53.49,18.08
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2021,69.06,75.71,73.69,112.73,30.92,73.31,68.6,92.25,6.99,34.27,2.95,3.01,84.19,53.88,18.23
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2022,69.65,78.41,75.35,115.94,31.2,83.42,73.56,92.98,14.44,35.36,2.87,2.97,84.48,54.08,18.37
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2023,72.73,80.48,76.14,115.37,31.42,86.69,76.84,93.34,20.44,34.49,2.71,2.96,84.52,54.35,18.51
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2024,73.75,81.42,77.57,119.31,32.94,92.52,82.24,93.6,25.09,33.49,2.43,2.91,84.68,54.83,18.65
Ecuador,ECU,Latin America & Caribbean,Upper-Middle Income,2025,74.64,81.93,80.9,118.35,33.69,,86.71,96.33,30.48,32.55,2.27,2.45,85.24,55.07,18.8
Uruguay,URY,Latin America & Caribbean,High Income,2018,84.58,90.92,76.89,135.89,42.07,127.92,120.75,92.77,0.0,28.76,1.78,1.13,96.77,83.34,3.4
Uruguay,URY,Latin America & Caribbean,High Income,2019,86.77,93.24,79.7,137.88,42.66,136.94,127.12,95.63,0.0,25.52,1.59,1.19,97.03,83.7,3.43
Uruguay,URY,Latin America & Caribbean,High Income,2020,88.17,93.9,82.18,137.96,43.04,147.73,135.65,97.1,7.1,25.38,1.36,0.99,97.4,83.9,3.45
Uruguay,URY,Latin America & Caribbean,High Income,2021,89.78,95.08,85.93,140.59,43.9,159.59,145.05,97.26,26.23,25.74,1.56,1.06,97.35,84.36,3.48
Uruguay,URY,Latin America & Caribbean,High Income,2022,90.92,99.8,87.45,143.6,45.48,165.59,153.6,98.67,29.46,25.79,1.37,1.32,97.58,84.47,3.51
Uruguay,URY,Latin America & Caribbean,High Income,2023,93.53,99.8,87.99,143.56,45.14,177.13,160.2,99.57,46.58,25.3,1.41,1.06,97.62,84.71,3.54
Uruguay,URY,Latin America & Caribbean,High Income,2024,93.23,99.8,88.27,147.38,45.52,187.16,169.72,99.9,57.04,23.84,1.44,0.95,98.04,85.14,3.56
Uruguay,URY,Latin America & Caribbean,High Income,2025,94.74,99.8,91.13,147.46,46.06,,178.46,99.9,66.48,23.68,1.11,0.84,98.26,85.36,3.59
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2018,63.68,82.83,78.43,123.64,20.77,82.12,47.23,83.31,0.0,45.53,1.1,4.07,87.56,58.0,5.2
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2019,64.91,82.01,80.92,124.28,20.71,89.0,49.66,84.11,0.0,43.74,1.01,3.81,87.75,58.09,5.24
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2020,67.11,84.96,82.76,126.42,21.95,97.96,54.67,85.45,0.0,44.19,1.02,3.97,88.06,58.59,5.28
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2021,69.18,85.43,85.51,125.27,22.98,105.4,56.25,86.52,6.63,41.9,1.07,3.71,88.41,58.89,5.32
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2022,70.33,88.09,87.52,130.54,23.48,113.55,57.45,87.56,13.88,42.47,0.8,3.79,88.46,59.15,5.37
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2023,72.28,89.36,87.13,131.78,24.29,120.6,62.47,89.08,16.67,42.69,0.81,3.26,88.47,59.34,5.41
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2024,74.17,91.75,89.22,136.4,24.4,123.94,64.88,89.23,24.45,39.26,0.78,3.38,88.73,59.67,5.45
Costa Rica,CRI,Latin America & Caribbean,Upper-Middle Income,2025,74.23,93.03,92.11,134.84,25.01,129.29,70.9,90.8,30.07,39.07,0.78,3.1,88.97,59.99,5.49
Panama,PAN,Latin America & Caribbean,High Income,2018,90.15,96.6,90.81,146.29,43.46,134.41,125.99,96.3,0.0,41.68,0.56,1.88,99.51,73.0,4.4
Panama,PAN,Latin America & Caribbean,High Income,2019,91.93,97.34,93.22,148.84,44.02,146.18,134.8,96.63,0.0,40.18,0.69,1.73,99.61,73.32,4.44
Panama,PAN,Latin America & Caribbean,High Income,2020,93.09,98.32,93.88,148.85,44.81,155.1,145.72,95.86,14.1,40.39,0.69,1.7,99.8,73.6,4.47
Panama,PAN,Latin America & Caribbean,High Income,2021,92.98,99.8,95.23,150.69,45.12,161.04,154.57,99.66,19.38,40.44,0.66,1.73,99.9,73.98,4.51
Panama,PAN,Latin America & Caribbean,High Income,2022,97.4,99.8,97.72,153.6,45.5,175.23,162.14,99.7,30.5,38.48,0.61,1.85,99.9,74.3,4.54
Panama,PAN,Latin America & Caribbean,High Income,2023,96.89,99.8,99.0,155.56,46.74,188.4,171.1,99.73,44.47,37.58,0.51,2.11,99.9,74.51,4.58
Panama,PAN,Latin America & Caribbean,High Income,2024,99.3,99.8,99.0,160.82,46.45,201.01,180.09,99.9,55.68,38.58,0.52,1.7,99.9,74.78,4.61
